id	label
NOHIT|tr|A0A7G8GWL4|A0A7G8GWL4_9SYNE	NO_HIT
NOHIT|tr|A0A7C9D1N3|A0A7C9D1N3_OPUST	NO_HIT
NOHIT|tr|A0A2A4TXU6|A0A2A4TXU6_9GAMM	NO_HIT
NOHIT|tr|A0A2N7TNQ5|A0A2N7TNQ5_9GAMM	NO_HIT
NOHIT|tr|A0A258CPU1|A0A258CPU1_9HYPH	NO_HIT
NOHIT|tr|A0A841LAH2|A0A841LAH2_9SPHN	NO_HIT
NOHIT|tr|A0A842PA47|A0A842PA47_9ARCH	NO_HIT
NOHIT|tr|A0A7J2TGL9|A0A7J2TGL9_9ARCH	NO_HIT
NOHIT|tr|A0A1J8R485|A0A1J8R485_9AGAM	NO_HIT
NOHIT|tr|A0A0K3CQ52|A0A0K3CQ52_RHOTO	NO_HIT
NOHIT|tr|A0A9P7EDR8|A0A9P7EDR8_9AGAM	NO_HIT
NOHIT|tr|A0A1V2IVE8|A0A1V2IVE8_9ACTN	NO_HIT
NOHIT|tr|A0A452EW49|A0A452EW49_CAPHI	NO_HIT
NOHIT|tr|A0A6N3X5S7|A0A6N3X5S7_9SYNE	NO_HIT
NOHIT|tr|A0A510K6T2|A0A510K6T2_9FUSO	NO_HIT
NOHIT|tr|A0A1C6S893|A0A1C6S893_9ACTN	NO_HIT
NOHIT|tr|A0A6J2ASA2|A0A6J2ASA2_ACIJB	NO_HIT
NOHIT|tr|A0A1Y6BYZ4|A0A1Y6BYZ4_9BACT	NO_HIT
NOHIT|tr|M2Q2Q1|M2Q2Q1_CERS8	NO_HIT
NOHIT|tr|A0A840Y989|A0A840Y989_9PROT	NO_HIT
NOHIT|tr|A0A385NI97|A0A385NI97_BACCE	NO_HIT
NOHIT|tr|A0A0Q4QK69|A0A0Q4QK69_9SPHN	NO_HIT
NOHIT|tr|A0A9W4JQW4|A0A9W4JQW4_9EURO	NO_HIT
NOHIT|tr|A0A6V7VGX1|A0A6V7VGX1_9BILA	NO_HIT
NOHIT|tr|A0A932T3I4|A0A932T3I4_9BACT	NO_HIT
NOHIT|tr|A0A1Y5PSV0|A0A1Y5PSV0_9SPHN	NO_HIT
NOHIT|tr|A0A1F5T9Q3|A0A1F5T9Q3_9BACT	NO_HIT
NOHIT|tr|A0A5E4C1U0|A0A5E4C1U0_MARMO	NO_HIT
NOHIT|tr|A0A931K116|A0A931K116_9BACT	NO_HIT
NOHIT|tr|A0A835CDI8|A0A835CDI8_9FABA	NO_HIT
NOHIT|tr|A0A5E8CKL7|A0A5E8CKL7_9ZZZZ	NO_HIT
NOHIT|tr|A0A844XX38|A0A844XX38_9SPHN	NO_HIT
NOHIT|tr|A0A8C8YCP0|A0A8C8YCP0_PROSS	NO_HIT
NOHIT|tr|A0A942GSM9|A0A942GSM9_UNCAM	NO_HIT
NOHIT|tr|A0A1M6VQS2|A0A1M6VQS2_9BRAD	NO_HIT
NOHIT|tr|A0A963JPN5|A0A963JPN5_9PROT	NO_HIT
NOHIT|tr|A0A348W964|A0A348W964_9RHOB	NO_HIT
NOHIT|tr|A0A3Q0E2S4|A0A3Q0E2S4_CARSF	NO_HIT
NOHIT|tr|A0A6P6H0G2|A0A6P6H0G2_PUMCO	NO_HIT
NOHIT|tr|A0A7N5J844|A0A7N5J844_AILME	NO_HIT
NOHIT|tr|C6TLR6|C6TLR6_SOYBN	NO_HIT
NOHIT|tr|A0A4D9ELQ8|A0A4D9ELQ8_9SAUR	NO_HIT
NOHIT|tr|A0A2X3KKP2|A0A2X3KKP2_ECOLX	NO_HIT
NOHIT|tr|A0A0A2A0B4|A0A0A2A0B4_PROMR	NO_HIT
NOHIT|tr|A0A1G2LF13|A0A1G2LF13_9BACT	NO_HIT
NOHIT|tr|A0AAE3VW59|A0AAE3VW59_9ACTN	NO_HIT
NOHIT|tr|A0A940CN78|A0A940CN78_9PROT	NO_HIT
NOHIT|sp|Q46363|ZAM_SYNY3	NO_HIT
NOHIT|tr|A0A484SH38|A0A484SH38_9ZZZZ	NO_HIT
NOHIT|tr|A0AAW8BXY9|A0AAW8BXY9_9MYCO	NO_HIT
NOHIT|tr|A0A1G1YQE9|A0A1G1YQE9_9BACT	NO_HIT
NOHIT|tr|A0A7I4YRD5|A0A7I4YRD5_HAECO	NO_HIT
NOHIT|tr|A0A8I1RGA1|A0A8I1RGA1_9SPHN	NO_HIT
NOHIT|tr|A0A948GP21|A0A948GP21_9GAMM	NO_HIT
NOHIT|tr|A0A938RST0|A0A938RST0_UNCDE	NO_HIT
NOHIT|tr|A0A480BU07|A0A480BU07_9GAMM	NO_HIT
NOHIT|tr|A0A7S2A4B2|A0A7S2A4B2_TRICV	NO_HIT
NOHIT|tr|A0A4Y4D088|A0A4Y4D088_ZOORA	NO_HIT
NOHIT|tr|A0A699GX92|A0A699GX92_TANCI	NO_HIT
NOHIT|tr|A0A7U9DVZ2|A0A7U9DVZ2_STRLI	NO_HIT
NOHIT|tr|A0A6C7X051|A0A6C7X051_CAMJU	NO_HIT
NOHIT|tr|A0AAW2V1J5|A0AAW2V1J5_9LAMI	NO_HIT
NOHIT|tr|A0A0G1FQD5|A0A0G1FQD5_9BACT	NO_HIT
NOHIT|tr|A0A932YY22|A0A932YY22_9BACT	NO_HIT
NOHIT|tr|A0A1C7NY20|A0A1C7NY20_9HYPH	NO_HIT
NOHIT|tr|Q0QKM4|Q0QKM4_9SYNE	NO_HIT
NOHIT|tr|A0A256JBP2|A0A256JBP2_HALEZ	NO_HIT
NOHIT|tr|A0A8T4ICN2|A0A8T4ICN2_9SPHN	NO_HIT
NOHIT|tr|A0AAE1HZ89|A0AAE1HZ89_9NEOP	NO_HIT
NOHIT|tr|A0A8S1DQG6|A0A8S1DQG6_9INSE	NO_HIT
NOHIT|tr|A0A931RQR5|A0A931RQR5_9BACT	NO_HIT
NOHIT|tr|A0A3N0Y7E0|A0A3N0Y7E0_ANAGA	NO_HIT
NOHIT|tr|A0A9X3ILN9|A0A9X3ILN9_9HYPH	NO_HIT
NOHIT|tr|A0AAU9L0T5|A0AAU9L0T5_9STRA	NO_HIT
NOHIT|tr|A0A377WCL0|A0A377WCL0_KLEPN	NO_HIT
NOHIT|tr|A0AAD6WUQ5|A0AAD6WUQ5_9AGAR	NO_HIT
NOHIT|tr|A0A1Z9JCI9|A0A1Z9JCI9_9CYAN	NO_HIT
NOHIT|tr|A0A3B9YSX9|A0A3B9YSX9_9PROT	NO_HIT
NOHIT|tr|A0A4W2GVP6|A0A4W2GVP6_BOBOX	NO_HIT
NOHIT|tr|A0A8K0XX45|A0A8K0XX45_9ENTR	NO_HIT
NOHIT|tr|A0A1G1E4K8|A0A1G1E4K8_9BACT	NO_HIT
NOHIT|tr|A0A5T1T8D4|A0A5T1T8D4_CAMJU	NO_HIT
NOHIT|tr|A0A2A4QZW2|A0A2A4QZW2_9PROT	NO_HIT
NOHIT|tr|A0A9X9WNK8|A0A9X9WNK8_9PROT	NO_HIT
NOHIT|tr|A0A6C7WWU2|A0A6C7WWU2_CAMJU	NO_HIT
NOHIT|tr|A0A6N2EEY0|A0A6N2EEY0_9CYAN	NO_HIT
NOHIT|tr|A0A1G2QZ82|A0A1G2QZ82_9BACT	NO_HIT
NOHIT|tr|A0A841RKW9|A0A841RKW9_9BACI	NO_HIT
NOHIT|tr|A0A1H9R945|A0A1H9R945_9BACI	NO_HIT
NOHIT|tr|A0A1G7X858|A0A1G7X858_9SPHI	NO_HIT
NOHIT|tr|A0A0Q6THN8|A0A0Q6THN8_9BURK	NO_HIT
NOHIT|tr|A0A1F8UAM6|A0A1F8UAM6_9GAMM	NO_HIT
NOHIT|tr|A0A0F9VAG9|A0A0F9VAG9_9ZZZZ	NO_HIT
NOHIT|tr|A0A541CM78|A0A541CM78_9PROT	NO_HIT
NOHIT|tr|A0A969WXA3|A0A969WXA3_9FIRM	NO_HIT
NOHIT|tr|A0A8I1QXV9|A0A8I1QXV9_9HYPH	NO_HIT
NOHIT|tr|A0A5Q0EJJ0|A0A5Q0EJJ0_9GAMM	NO_HIT
NOHIT|tr|A0A2P2LBZ6|A0A2P2LBZ6_RHIMU	NO_HIT
NOHIT|tr|A0A7W8PA54|A0A7W8PA54_9BURK	NO_HIT
NOHIT|tr|A0A5C6PSR3|A0A5C6PSR3_9TELE	NO_HIT
NOHIT|tr|A0A089P4N2|A0A089P4N2_9CYAN	NO_HIT
NOHIT|tr|C3Z718|C3Z718_BRAFL	NO_HIT
NOHIT|tr|A0A257PXB4|A0A257PXB4_9BURK	NO_HIT
NOHIT|tr|A0A5S4EWH7|A0A5S4EWH7_9ACTN	NO_HIT
NOHIT|tr|A0A378TCR1|A0A378TCR1_9MYCO	NO_HIT
NOHIT|tr|A0A0G1TBB2|A0A0G1TBB2_9BACT	NO_HIT
NOHIT|tr|A0A1G3B6J9|A0A1G3B6J9_9BACT	NO_HIT
NOHIT|tr|A0A1H6BBC3|A0A1H6BBC3_9EURY	NO_HIT
NOHIT|tr|A0A517T6V2|A0A517T6V2_9PLAN	NO_HIT
NOHIT|tr|A0A2T4VMX9|A0A2T4VMX9_VITXG	NO_HIT
NOHIT|tr|A0A0G0YKQ8|A0A0G0YKQ8_9BACT	NO_HIT
NOHIT|tr|A0A553R5N5|A0A553R5N5_9TELE	NO_HIT
NOHIT|tr|A0A5A7PEV1|A0A5A7PEV1_STRAF	NO_HIT
NOHIT|tr|A0A1Q3J0T9|A0A1Q3J0T9_9PROT	NO_HIT
NOHIT|tr|A0AAU9FCU2|A0AAU9FCU2_DROMD	NO_HIT
NOHIT|tr|A0A519GX45|A0A519GX45_MICSX	NO_HIT
NOHIT|tr|A0A0T1WJV3|A0A0T1WJV3_9MYCO	NO_HIT
NOHIT|tr|A0A537UTM6|A0A537UTM6_9PROT	NO_HIT
NOHIT|tr|A0A2T0RNI2|A0A2T0RNI2_9ACTN	NO_HIT
NOHIT|tr|A0A8J6PEH0|A0A8J6PEH0_9HYPH	NO_HIT
NOHIT|tr|A0A1U7IEN8|A0A1U7IEN8_9CYAN	NO_HIT
NOHIT|tr|A0AA48I0D5|A0AA48I0D5_9TREE	NO_HIT
NOHIT|tr|A0A954IEX6|A0A954IEX6_9PLAN	NO_HIT
NOHIT|tr|A0A962DDP0|A0A962DDP0_9PROT	NO_HIT
NOHIT|tr|A0A962U0L6|A0A962U0L6_9GAMM	NO_HIT
NOHIT|tr|A0A6T0CMM2|A0A6T0CMM2_CHRCT	NO_HIT
NOHIT|tr|A0AA36FB06|A0AA36FB06_OCTVU	NO_HIT
NOHIT|tr|A0A0C5BT24|A0A0C5BT24_9ARCH	NO_HIT
NOHIT|tr|E1BI82|E1BI82_BOVIN	NO_HIT
NOHIT|tr|A0A6N8EI24|A0A6N8EI24_9GAMM	NO_HIT
NOHIT|tr|A0A2E8YSJ4|A0A2E8YSJ4_9PROT	NO_HIT
NOHIT|tr|A0AAU8EAH0|A0AAU8EAH0_9PSED	NO_HIT
NOHIT|tr|A0A5M3Q324|A0A5M3Q324_9GAMM	NO_HIT
NOHIT|tr|A0AA48LZ35|A0AA48LZ35_9ZZZZ	NO_HIT
NOHIT|tr|A0A949XRA7|A0A949XRA7_9BACT	NO_HIT
NOHIT|tr|Q3SFK7|Q3SFK7_THIDA	NO_HIT
NOHIT|tr|A0A925L764|A0A925L764_9PROT	NO_HIT
NOHIT|tr|A0A7D4BSM6|A0A7D4BSM6_9EURY	NO_HIT
NOHIT|tr|A0A354XKX9|A0A354XKX9_HALSX	NO_HIT
NOHIT|tr|A0AAE3CKY4|A0AAE3CKY4_9PROT	NO_HIT
NOHIT|tr|A0A4R0YMP7|A0A4R0YMP7_9GAMM	NO_HIT
NOHIT|tr|A0A974AT46|A0A974AT46_9HYPH	NO_HIT
NOHIT|tr|A0A0U0ZI43|A0A0U0ZI43_9MYCO	NO_HIT
NOHIT|tr|A0A8I6AEF9|A0A8I6AEF9_RAT	NO_HIT
NOHIT|tr|A0A2W4IT40|A0A2W4IT40_9BACT	NO_HIT
NOHIT|tr|A0A1I6EBH4|A0A1I6EBH4_9FIRM	NO_HIT
NOHIT|tr|A0A8D0H3S1|A0A8D0H3S1_SPHPU	NO_HIT
NOHIT|tr|A0A6M8MKJ4|A0A6M8MKJ4_9BACT	NO_HIT
NOHIT|tr|A0AAD1YW59|A0AAD1YW59_9LAMI	NO_HIT
NOHIT|tr|A0A0D9RZ44|A0A0D9RZ44_CHLSB	NO_HIT
NOHIT|tr|A0A9N9P096|A0A9N9P096_9GLOM	NO_HIT
NOHIT|tr|A0A2I0AIQ3|A0A2I0AIQ3_9ASPA	NO_HIT
NOHIT|tr|A0A7C5J1T4|A0A7C5J1T4_9BACT	NO_HIT
NOHIT|tr|A0A397ESM9|A0A397ESM9_APHAT	NO_HIT
NOHIT|tr|A0A2A8UU35|A0A2A8UU35_9BACI	NO_HIT
NOHIT|tr|A0A931VLV3|A0A931VLV3_9BACT	NO_HIT
NOHIT|tr|A0A972KHE8|A0A972KHE8_UNCCD	NO_HIT
NOHIT|tr|A0A257QYW5|A0A257QYW5_9PROT	NO_HIT
NOHIT|tr|A0A724NF70|A0A724NF70_SALEP	NO_HIT
NOHIT|tr|A0A9Y2P1W1|A0A9Y2P1W1_9RHOB	NO_HIT
NOHIT|tr|A0A368U717|A0A368U717_9GAMM	NO_HIT
NOHIT|tr|A0A6C0CXV7|A0A6C0CXV7_9ZZZZ	NO_HIT
NOHIT|tr|A0A820FGG4|A0A820FGG4_9BILA	NO_HIT
NOHIT|tr|A0A7S0Q8Y8|A0A7S0Q8Y8_9EUKA	NO_HIT
NOHIT|tr|A0A9E2QR40|A0A9E2QR40_9PROT	NO_HIT
NOHIT|tr|A0A367PB90|A0A367PB90_CUPNE	NO_HIT
NOHIT|tr|A0A9E4T7R7|A0A9E4T7R7_9GAMM	NO_HIT
NOHIT|tr|A0A4R1B6F1|A0A4R1B6F1_9PROT	NO_HIT
NOHIT|tr|A0AA44KQG3|A0AA44KQG3_9BACI	NO_HIT
NOHIT|tr|A0A813VRL8|A0A813VRL8_9BILA	NO_HIT
NOHIT|tr|A0AAX1K2P9|A0AAX1K2P9_STRMG	NO_HIT
NOHIT|sp|Q63198|CNTN1_RAT	NO_HIT
NOHIT|tr|A0A935TFD8|A0A935TFD8_9PROT	NO_HIT
NOHIT|tr|A0A257SS29|A0A257SS29_9GAMM	NO_HIT
NOHIT|tr|A0A1R0ZA70|A0A1R0ZA70_9BACL	NO_HIT
NOHIT|tr|A0A3A5IZ27|A0A3A5IZ27_9GAMM	NO_HIT
NOHIT|tr|A0A0H3AUP5|A0A0H3AUP5_BRUO2	NO_HIT
NOHIT|tr|A0A5D6VG82|A0A5D6VG82_9BACT	NO_HIT
NOHIT|tr|A0A7E5X0E0|A0A7E5X0E0_TRINI	NO_HIT
NOHIT|tr|A0A1Z9WG18|A0A1Z9WG18_9GAMM	NO_HIT
NOHIT|tr|A0A4Q9LKF7|A0A4Q9LKF7_9MICR	NO_HIT
NOHIT|tr|A0A0E0IKY0|A0A0E0IKY0_ORYNI	NO_HIT
NOHIT|tr|A0A517R3A4|A0A517R3A4_9PLAN	NO_HIT
NOHIT|tr|A0A087K6V0|A0A087K6V0_9ACTN	NO_HIT
NOHIT|tr|A0A554W669|A0A554W669_9BURK	NO_HIT
NOHIT|tr|A0A2P2L6V1|A0A2P2L6V1_RHIMU	NO_HIT
NOHIT|tr|A0A383DGW0|A0A383DGW0_9ZZZZ	NO_HIT
NOHIT|tr|A0A522A1W5|A0A522A1W5_9BURK	NO_HIT
NOHIT|tr|A0A937HZ15|A0A937HZ15_9SYNE	NO_HIT
NOHIT|tr|A0A243S1X3|A0A243S1X3_9ACTN	NO_HIT
NOHIT|tr|A0A2E6GQF1|A0A2E6GQF1_9PROT	NO_HIT
NOHIT|tr|A0A0Q4HK78|A0A0Q4HK78_9SPHN	NO_HIT
NOHIT|tr|A0A2V7YG58|A0A2V7YG58_UNCAI	NO_HIT
NOHIT|tr|A0AA39KYQ3|A0AA39KYQ3_MICHY	NO_HIT
NOHIT|tr|A0A926WL92|A0A926WL92_9NOST	NO_HIT
NOHIT|tr|A0A6C0D846|A0A6C0D846_9ZZZZ	NO_HIT
NOHIT|tr|A0A2G4H559|A0A2G4H559_9ACTN	NO_HIT
NOHIT|tr|A0A671N687|A0A671N687_9TELE	NO_HIT
NOHIT|tr|A0A2E7B879|A0A2E7B879_9PROT	NO_HIT
NOHIT|tr|A0A5F9C4L3|A0A5F9C4L3_RABIT	NO_HIT
NOHIT|tr|A0A2W7IJZ9|A0A2W7IJZ9_9PROT	NO_HIT
NOHIT|tr|A0A409Y216|A0A409Y216_9AGAR	NO_HIT
NOHIT|tr|A0A0G0U3H1|A0A0G0U3H1_9BACT	NO_HIT
NOHIT|tr|A0A6N2LJN7|A0A6N2LJN7_SALVM	NO_HIT
NOHIT|tr|A0A951EFP9|A0A951EFP9_9PROT	NO_HIT
NOHIT|tr|B6BL33|B6BL33_SULGG	NO_HIT
NOHIT|tr|A0AA38TX85|A0AA38TX85_9ASTR	NO_HIT
NOHIT|tr|A0A0M9ELM3|A0A0M9ELM3_FUSLA	NO_HIT
NOHIT|tr|B4I7F5|B4I7F5_DROSE	NO_HIT
NOHIT|tr|A0A932QZK1|A0A932QZK1_9BACT	NO_HIT
NOHIT|tr|A0A2M7QCJ4|A0A2M7QCJ4_9BACT	NO_HIT
NOHIT|tr|A0AAE0ASK1|A0AAE0ASK1_9ROSI	NO_HIT
NOHIT|tr|A0A1A9R945|A0A1A9R945_9GAMM	NO_HIT
NOHIT|tr|A0A517YG55|A0A517YG55_9BACT	NO_HIT
NOHIT|tr|A0A257QVC0|A0A257QVC0_9PROT	NO_HIT
NOHIT|tr|A0A1F6I9L0|A0A1F6I9L0_9BACT	NO_HIT
NOHIT|tr|A0A2X3K380|A0A2X3K380_ECOLX	NO_HIT
NOHIT|tr|A0A4Q3S5C1|A0A4Q3S5C1_9CAUL	NO_HIT
NOHIT|tr|A0A1F9LX59|A0A1F9LX59_9DELT	NO_HIT
NOHIT|tr|A0A0G0TQF4|A0A0G0TQF4_9BACT	NO_HIT
NOHIT|tr|A0A853GH81|A0A853GH81_9BURK	NO_HIT
NOHIT|tr|A0AA88W0S5|A0AA88W0S5_9ASTE	NO_HIT
NOHIT|tr|A0A9J7MTG6|A0A9J7MTG6_BRAFL	NO_HIT
NOHIT|tr|A0AAU9YSQ0|A0AAU9YSQ0_PHORO	NO_HIT
NOHIT|tr|A0AAN1J8G6|A0AAN1J8G6_9BURK	NO_HIT
NOHIT|tr|A0A0A0VJH0|A0A0A0VJH0_CHEQU	NO_HIT
NOHIT|tr|A0A5K1H105|A0A5K1H105_9MAGN	NO_HIT
NOHIT|tr|A0A3N0A8Q9|A0A3N0A8Q9_9ARCH	NO_HIT
NOHIT|tr|A0A9C5ZL18|A0A9C5ZL18_GLOFF	NO_HIT
NOHIT|tr|A0A965MJR8|A0A965MJR8_9PROT	NO_HIT
NOHIT|tr|A0A7K6DRP9|A0A7K6DRP9_9PASS	NO_HIT
NOHIT|tr|A0A973GLD7|A0A973GLD7_9BACT	NO_HIT
NOHIT|tr|A0A939GPD8|A0A939GPD8_9CYAN	NO_HIT
NOHIT|tr|A0AA37KXN4|A0AA37KXN4_9BURK	NO_HIT
NOHIT|tr|A0A9E6DXT6|A0A9E6DXT6_9RICK	NO_HIT
NOHIT|tr|A0A6B1IJZ3|A0A6B1IJZ3_9EURY	NO_HIT
NOHIT|tr|A0A6N7P452|A0A6N7P452_9GAMM	NO_HIT
NOHIT|tr|A0A9X8N8D3|A0A9X8N8D3_9ACTN	NO_HIT
NOHIT|tr|A0A1I4TMQ9|A0A1I4TMQ9_9BACT	NO_HIT
NOHIT|tr|A0A1F3ABG0|A0A1F3ABG0_9PROT	NO_HIT
NOHIT|tr|A0A179V575|A0A179V575_9MYCO	NO_HIT
NOHIT|tr|A0A7W9Q6S1|A0A7W9Q6S1_9ACTN	NO_HIT
NOHIT|tr|A0A397DAE7|A0A397DAE7_APHAT	NO_HIT
NOHIT|tr|A0A6C0I8Z8|A0A6C0I8Z8_9ZZZZ	NO_HIT
NOHIT|tr|A0A1Y0G6F3|A0A1Y0G6F3_9PROT	NO_HIT
NOHIT|tr|A0A353FK11|A0A353FK11_UNCPL	NO_HIT
NOHIT|tr|A0AB34HCS1|A0AB34HCS1_ESCRO	NO_HIT
NOHIT|tr|A0A4Z0GW83|A0A4Z0GW83_9BACI	NO_HIT
NOHIT|tr|A0A024UKW7|A0A024UKW7_9STRA	NO_HIT
NOHIT|tr|A0A3C0GRW2|A0A3C0GRW2_9GAMM	NO_HIT
NOHIT|tr|A0A0G0YTD2|A0A0G0YTD2_9BACT	NO_HIT
NOHIT|tr|A0A5P9XSG2|A0A5P9XSG2_ACITH	NO_HIT
NOHIT|tr|A0A538RIF0|A0A538RIF0_UNCNT	NO_HIT
NOHIT|tr|A0A431FVJ3|A0A431FVJ3_CAMJU	NO_HIT
NOHIT|tr|A0A7C5PRY2|A0A7C5PRY2_UNCPL	NO_HIT
NOHIT|tr|A0A6C0JLB9|A0A6C0JLB9_9ZZZZ	NO_HIT
NOHIT|tr|A0A9W9WFL0|A0A9W9WFL0_9EURO	NO_HIT
NOHIT|tr|A0A963MQ11|A0A963MQ11_9PROT	NO_HIT
NOHIT|tr|A0A8J3CKT5|A0A8J3CKT5_9PROT	NO_HIT
NOHIT|tr|A0A976QHD4|A0A976QHD4_9PLAN	NO_HIT
NOHIT|tr|A0A838LVM9|A0A838LVM9_9RHOO	NO_HIT
NOHIT|tr|A0A923LQK6|A0A923LQK6_9FIRM	NO_HIT
NOHIT|tr|A0A401MEM6|A0A401MEM6_9ACTN	NO_HIT
NOHIT|tr|A0A1V9XS52|A0A1V9XS52_9ACAR	NO_HIT
NOHIT|tr|A0A6P3IYL9|A0A6P3IYL9_BISBB	NO_HIT
NOHIT|tr|A0A9X6QB23|A0A9X6QB23_BACTU	NO_HIT
NOHIT|tr|A0A2J0KY82|A0A2J0KY82_9BACT	NO_HIT
NOHIT|tr|A3Y5U8|A3Y5U8_9GAMM	NO_HIT
NOHIT|tr|A0A1M6PSC5|A0A1M6PSC5_REIAG	NO_HIT
NOHIT|tr|A0A0G1VRV1|A0A0G1VRV1_9BACT	NO_HIT
NOHIT|tr|A0A9R1C482|A0A9R1C482_TRITD	NO_HIT
NOHIT|tr|A0A517TUI5|A0A517TUI5_9BACT	NO_HIT
NOHIT|tr|A0A2D6XUB2|A0A2D6XUB2_9PROT	NO_HIT
NOHIT|tr|A0A933CIT9|A0A933CIT9_9BACT	NO_HIT
NOHIT|tr|A0A0D5LTQ2|A0A0D5LTQ2_MAREN	NO_HIT
NOHIT|tr|A0A672T6P7|A0A672T6P7_SINGR	NO_HIT
NOHIT|tr|A0A0H1BA55|A0A0H1BA55_9EURO	NO_HIT
NOHIT|tr|A0A4V3H4P6|A0A4V3H4P6_9GAMM	NO_HIT
NOHIT|tr|A0A7K4DRT0|A0A7K4DRT0_9ARCH	NO_HIT
NOHIT|tr|A0A3M0KQ52|A0A3M0KQ52_HIRRU	NO_HIT
NOHIT|tr|A0A0P8ASY0|A0A0P8ASY0_9GAMM	NO_HIT
NOHIT|tr|A0A968PUT3|A0A968PUT3_9CYAN	NO_HIT
NOHIT|tr|A0ABC9XKK0|A0ABC9XKK0_GRUJA	NO_HIT
NOHIT|tr|A0A0U5BAH0|A0A0U5BAH0_9MICO	NO_HIT
NOHIT|tr|A0A1U7GS40|A0A1U7GS40_9BACT	NO_HIT
NOHIT|tr|A0A520I5Y0|A0A520I5Y0_9SPHI	NO_HIT
NOHIT|tr|A0A533Q9J4|A0A533Q9J4_9BACT	NO_HIT
NOHIT|tr|A0A967P5C0|A0A967P5C0_UNCDA	NO_HIT
NOHIT|tr|A0A7J7HVT8|A0A7J7HVT8_CAMSI	NO_HIT
NOHIT|tr|A0A819JTG1|A0A819JTG1_9BILA	NO_HIT
NOHIT|tr|A0A2J6SS62|A0A2J6SS62_9HELO	NO_HIT
NOHIT|tr|A0A8H7YEA1|A0A8H7YEA1_9EURO	NO_HIT
NOHIT|tr|A0A1G2G0T0|A0A1G2G0T0_9BACT	NO_HIT
NOHIT|tr|A0A9E1UGM0|A0A9E1UGM0_9BACT	NO_HIT
NOHIT|tr|A0A9W7NN17|A0A9W7NN17_9PROT	NO_HIT
NOHIT|tr|A0A8C5ZZN3|A0A8C5ZZN3_MARMA	NO_HIT
NOHIT|tr|A0A6F8X8K1|A0A6F8X8K1_9GAMM	NO_HIT
NOHIT|tr|A0A9D7S3Y8|A0A9D7S3Y8_9GAMM	NO_HIT
NOHIT|tr|B5ILN4|B5ILN4_9CYAN	NO_HIT
NOHIT|tr|A0A1G5T8X0|A0A1G5T8X0_9PROT	NO_HIT
NOHIT|tr|A0A833HBR3|A0A833HBR3_9HYPH	NO_HIT
NOHIT|tr|A0A327YRR2|A0A327YRR2_9RHOB	NO_HIT
NOHIT|tr|A0A2T7PMD3|A0A2T7PMD3_POMCA	NO_HIT
NOHIT|tr|A0A838LUC7|A0A838LUC7_9RHOO	NO_HIT
NOHIT|tr|A0A6S6RV22|A0A6S6RV22_9GAMM	NO_HIT
NOHIT|tr|A0A7S2V3N7|A0A7S2V3N7_9STRA	NO_HIT
NOHIT|tr|A0A954WV32|A0A954WV32_9BACT	NO_HIT
NOHIT|tr|H0XX71|H0XX71_OTOGA	NO_HIT
NOHIT|tr|A0A1B6C1P8|A0A1B6C1P8_9HEMI	NO_HIT
NOHIT|tr|A0A7X6U305|A0A7X6U305_9BURK	NO_HIT
NOHIT|tr|A0A0G1KEP3|A0A0G1KEP3_9BACT	NO_HIT
NOHIT|tr|A0A964N848|A0A964N848_9PROT	NO_HIT
NOHIT|tr|A0A835G4D7|A0A835G4D7_SPOEX	NO_HIT
NOHIT|tr|A0A963HPD6|A0A963HPD6_9PROT	NO_HIT
NOHIT|tr|A0A3M6TZJ2|A0A3M6TZJ2_POCDA	NO_HIT
NOHIT|tr|A0A1H6V8U6|A0A1H6V8U6_9ACTN	NO_HIT
NOHIT|tr|A0A060XK50|A0A060XK50_ONCMY	NO_HIT
NOHIT|tr|A0A6J4P8H9|A0A6J4P8H9_9ACTN	NO_HIT
NOHIT|tr|A0AA91U0S6|A0AA91U0S6_9GAMM	NO_HIT
NOHIT|tr|G2GEE7|G2GEE7_9ACTN	NO_HIT
NOHIT|tr|A0A2N5VTX6|A0A2N5VTX6_9BASI	NO_HIT
NOHIT|tr|A0A8J2P2L2|A0A8J2P2L2_9HEXA	NO_HIT
NOHIT|tr|A0A0R0LK83|A0A0R0LK83_9PROT	NO_HIT
NOHIT|tr|A0A0D2SJ95|A0A0D2SJ95_GOSRA	NO_HIT
NOHIT|tr|A0A527Y2Y7|A0A527Y2Y7_9HYPH	NO_HIT
NOHIT|tr|A0A838JJL7|A0A838JJL7_9CHLR	NO_HIT
NOHIT|tr|A0A1G1XVK4|A0A1G1XVK4_9BACT	NO_HIT
NOHIT|tr|A0A159Z8L5|A0A159Z8L5_9RHOB	NO_HIT
NOHIT|tr|A0A3B9D040|A0A3B9D040_9PLAN	NO_HIT
NOHIT|tr|A0A7X7C3E2|A0A7X7C3E2_9BACT	NO_HIT
NOHIT|tr|A0A8C9ARB0|A0A8C9ARB0_PROSS	NO_HIT
NOHIT|tr|A0A960BZB3|A0A960BZB3_9MYCO	NO_HIT
NOHIT|tr|A0A359AJ24|A0A359AJ24_9BACT	NO_HIT
NOHIT|tr|A0A2I6QB93|A0A2I6QB93_ANEVI	NO_HIT
NOHIT|tr|A0A935TFI3|A0A935TFI3_9PROT	NO_HIT
NOHIT|tr|A0A1H9T2Q5|A0A1H9T2Q5_9ACTN	NO_HIT
